Data,Header,LogDistance,LogTime,LogLatitude,LogLongitude,LogOrigin,LogLatitude2,LogLongitude2,LogOrigin2,LogValidity,LogBottomDepth,SampleChannelDepthUpper,SampleChannelDepthLower,SamplePingAxisInterval,SamplePingAxisIntervalType,SamplePingAxisIntervalUnit,SampleSvThreshold,InstrumentID,CalibrationID,DataAcquisitionID,DataProcessingID,SamplePingAxisIntervalOrigin,DataSaCategory,EchoTypeID,DataType,DataUnit,DataValue,CruiseLocalID
Data,Record,1197.1,2021-07-17T21:10,61.157307,1.8705302,end,,,,V,141.26523,12,141.26523,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1198.1,2021-07-17T21:16,61.15732,1.9047476,end,,,,V,140.73706,12,140.73706,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1199.1,2021-07-17T21:22,61.157387,1.9389571,end,,,,V,140.09059,12,140.09059,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1200.1,2021-07-17T21:28,61.157352,1.9732969,end,,,,V,139.82571,12,139.82571,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1200.8,2021-07-17T21:34,61.157665,2.0073366,end,,,,V,139.68263,12,139.68263,0.7,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1201.6,2021-07-18T02:05,61.40739,1.9722855,end,,,,V,268.62363,12,268.62363,0.8,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1202.6,2021-07-18T02:11,61.40777,1.9378034,end,,,,V,254.312,12,254.312,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1203.6,2021-07-18T02:17,61.40805,1.9030757,end,,,,V,226.32443,12,226.32443,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1204.6,2021-07-18T02:23,61.408012,1.8686585,end,,,,V,183.44215,12,183.44215,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1205.6,2021-07-18T02:29,61.407867,1.8341755,end,,,,V,155.3631,12,155.3631,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1206.6,2021-07-18T02:36,61.407505,1.7996842,end,,,,V,151.46796,12,151.46796,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1207.6,2021-07-18T02:42,61.407036,1.7650592,end,,,,V,152.41986,12,152.41986,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1208.6,2021-07-18T02:48,61.406864,1.7305088,end,,,,V,154.11224,12,154.11224,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1209.6,2021-07-18T02:54,61.40688,1.6958824,end,,,,V,156.46716,12,156.46716,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1210.6,2021-07-18T03:00,61.40681,1.6614435,end,,,,V,158.51143,12,158.51143,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1211.6,2021-07-18T03:06,61.406723,1.6267945,end,,,,V,160.94218,12,160.94218,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1212.6,2021-07-18T03:12,61.406666,1.5923128,end,,,,V,162.05377,12,162.05377,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1213.6,2021-07-18T03:18,61.40665,1.5579057,end,,,,V,163.12598,12,163.12598,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1214.6,2021-07-18T03:24,61.406696,1.5235419,end,,,,V,164.31548,12,164.31548,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1215.6,2021-07-18T03:30,61.406948,1.4889894,end,,,,V,165.44064,12,165.44064,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1216.6,2021-07-18T03:36,61.407314,1.4543602,end,,,,V,166.67189,12,166.67189,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1217.6,2021-07-18T03:42,61.407486,1.4198133,end,,,,V,167.67963,12,167.67963,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1218.6,2021-07-18T03:48,61.40759,1.3853166,end,,,,V,169.24481,12,169.24481,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1219.6,2021-07-18T03:54,61.407845,1.3508401,end,,,,V,169.75761,12,169.75761,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1220.6,2021-07-18T04:00,61.40812,1.3163495,end,,,,V,171.02919,12,171.02919,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1221.6,2021-07-18T04:07,61.408455,1.2818216,end,,,,V,171.85355,12,171.85355,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1222.6,2021-07-18T04:13,61.408604,1.2472589,end,,,,V,172.78735,12,172.78735,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1223.6,2021-07-18T04:19,61.408783,1.2126762,end,,,,V,173.22636,12,173.22636,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1224.6,2021-07-18T04:25,61.40881,1.178221,end,,,,V,173.6205,12,173.6205,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1225.6,2021-07-18T04:31,61.408787,1.1435447,end,,,,V,173.1733,12,173.1733,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1226.6,2021-07-18T04:37,61.408924,1.109044,end,,,,V,172.69315,12,172.69315,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1227.6,2021-07-18T04:43,61.40907,1.0744499,end,,,,V,172.93028,12,172.93028,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1228.6,2021-07-18T04:49,61.40895,1.039893,end,,,,V,172.4951,12,172.4951,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1229.6,2021-07-18T04:55,61.408882,1.0052804,end,,,,V,171.7996,12,171.7996,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1230.6,2021-07-18T05:01,61.408833,0.97082114,end,,,,V,171.01436,12,171.01436,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1231.6,2021-07-18T05:07,61.40867,0.93631023,end,,,,V,171.74329,12,171.74329,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1232.6,2021-07-18T05:13,61.408516,0.90172696,end,,,,V,172.54639,12,172.54639,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1233.6,2021-07-18T05:19,61.408386,0.8670457,end,,,,V,173.73625,12,173.73625,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1234.6,2021-07-18T05:24,61.408195,0.8325013,end,,,,V,174.23224,12,174.23224,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1235.6,2021-07-18T05:30,61.408073,0.79796875,end,,,,V,173.47375,12,173.47375,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1236.6,2021-07-18T05:36,61.407963,0.76344764,end,,,,V,172.22766,12,172.22766,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1237.6,2021-07-18T05:42,61.407833,0.72883666,end,,,,V,170.85712,12,170.85712,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,57.51458,0921S
Data,Record,1238.6,2021-07-18T05:48,61.407803,0.6943596,end,,,,V,171.09297,12,171.09297,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1239.6,2021-07-18T05:54,61.407845,0.6598059,end,,,,V,171.39806,12,171.39806,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1240.6,2021-07-18T06:00,61.40792,0.62514365,end,,,,V,171.22862,12,171.22862,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,19.51404,0921S
Data,Record,1241.6,2021-07-18T06:06,61.408028,0.5906231,end,,,,V,171.87567,12,171.87567,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1242.6,2021-07-18T06:12,61.4081,0.55594385,end,,,,V,170.82503,12,170.82503,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1243.6,2021-07-18T06:18,61.408,0.52133906,end,,,,V,170.83083,12,170.83083,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1244.6,2021-07-18T06:24,61.40782,0.48683274,end,,,,V,170.83705,12,170.83705,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1245.6,2021-07-18T06:29,61.407753,0.45218477,end,,,,V,170.54124,12,170.54124,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1246.6,2021-07-18T06:35,61.407608,0.41760767,end,,,,V,170.70625,12,170.70625,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1247.6,2021-07-18T06:41,61.40745,0.38304403,end,,,,V,171.41826,12,171.41826,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1248.6,2021-07-18T06:47,61.40727,0.34844753,end,,,,V,171.9827,12,171.9827,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1249.6,2021-07-18T06:52,61.40717,0.3139558,end,,,,V,172.31433,12,172.31433,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1250.6,2021-07-18T06:58,61.407074,0.27938166,end,,,,V,173.5084,12,173.5084,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1251.6,2021-07-18T07:04,61.407078,0.24478398,end,,,,V,173.93463,12,173.93463,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1252.6,2021-07-18T07:10,61.40758,0.21019419,end,,,,V,173.75198,12,173.75198,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1253.6,2021-07-18T07:16,61.40789,0.17556392,end,,,,V,175.52379,12,175.52379,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1254.6,2021-07-18T07:21,61.408127,0.14099142,end,,,,V,176.64572,12,176.64572,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1255.6,2021-07-18T07:27,61.408253,0.10639103,end,,,,V,173.97275,12,173.97275,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1256.6,2021-07-18T07:33,61.40848,0.07177867,end,,,,V,175.96465,12,175.96465,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1257.6,2021-07-18T07:39,61.408413,0.03732192,end,,,,V,178.02068,12,178.02068,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1258.6,2021-07-18T07:45,61.408184,0.00279431,end,,,,V,177.39255,12,177.39255,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1259.6,2021-07-18T07:51,61.407894,-0.03176803,end,,,,V,177.68419,12,177.68419,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1260.6,2021-07-18T07:56,61.407642,-0.06636748,end,,,,V,177.43347,12,177.43347,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,18.46223,0921S
Data,Record,1261.6,2021-07-18T08:02,61.40746,-0.1008862,end,,,,V,177.72507,12,177.72507,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1262.6,2021-07-18T08:08,61.40736,-0.13549083,end,,,,V,175.3481,12,175.3481,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1263.6,2021-07-18T08:14,61.407513,-0.17011905,end,,,,V,178.12119,12,178.12119,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1264.6,2021-07-18T08:20,61.40782,-0.20462497,end,,,,V,181.59953,12,181.59953,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1265.6,2021-07-18T08:26,61.408195,-0.23927768,end,,,,V,181.93953,12,181.93953,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1266.6,2021-07-18T08:31,61.4085,-0.2738432,end,,,,V,181.50047,12,181.50047,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1267.6,2021-07-18T08:37,61.408733,-0.30843726,end,,,,V,181.35823,12,181.35823,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1268.6,2021-07-18T08:43,61.409103,-0.34293655,end,,,,V,181.17055,12,181.17055,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1269.6,2021-07-18T08:49,61.40922,-0.37760732,end,,,,V,180.88615,12,180.88615,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1270.6,2021-07-18T08:55,61.40911,-0.41209373,end,,,,V,180.49207,12,180.49207,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1271.6,2021-07-18T09:01,61.40902,-0.44670263,end,,,,V,180.12386,12,180.12386,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1272.6,2021-07-18T09:07,61.40908,-0.48131272,end,,,,V,179.6539,12,179.6539,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1273.6,2021-07-18T09:12,61.409195,-0.5158923,end,,,,V,178.10558,12,178.10558,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1274.6,2021-07-18T09:18,61.409286,-0.55053073,end,,,,V,172.28447,12,172.28447,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1275.6,2021-07-18T09:24,61.409355,-0.5847177,end,,,,V,172.99059,12,172.99059,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1276.6,2021-07-18T09:30,61.40931,-0.6192624,end,,,,V,175.64827,12,175.64827,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1277.6,2021-07-18T09:35,61.409172,-0.65384763,end,,,,V,176.61731,12,176.61731,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1278.6,2021-07-18T09:41,61.4091,-0.6883979,end,,,,V,177.42163,12,177.42163,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1278.8,2021-07-18T10:07,61.409958,-0.69132406,end,,,,V,178.08678,12,178.08678,0.2,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1279.2,2021-07-18T10:14,61.40747,-0.7155288,end,,,,V,177.93079,12,177.93079,0.4,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1280.2,2021-07-18T10:20,61.40746,-0.75018,end,,,,V,178.52946,12,178.52946,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1281.2,2021-07-18T10:25,61.40754,-0.7846971,end,,,,V,179.60382,12,179.60382,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1282.2,2021-07-18T10:31,61.407722,-0.8192702,end,,,,V,180.31317,12,180.31317,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1283.2,2021-07-18T10:37,61.40782,-0.8539121,end,,,,V,181.085,12,181.085,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1284.2,2021-07-18T10:43,61.407997,-0.8883457,end,,,,V,180.74492,12,180.74492,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1284.4,2021-07-18T10:48,61.392662,-0.8987518,end,,,,V,181.4206,12,181.4206,0.2,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1285,2021-07-19T02:12,60.778557,-1.030877,end,,,,V,75.47717,12,75.47717,0.6,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1286,2021-07-19T02:17,60.79296,-1.047657,end,,,,V,83.27145,12,83.27145,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1287,2021-07-19T02:23,60.80764,-1.0633147,end,,,,V,89.98598,12,89.98598,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1288,2021-07-19T02:29,60.822136,-1.0798072,end,,,,V,102.3539,12,102.3539,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1289,2021-07-19T02:35,60.836422,-1.0970978,end,,,,V,106.019806,12,106.019806,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1290,2021-07-19T02:40,60.850212,-1.1157154,end,,,,V,103.833885,12,103.833885,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1291,2021-07-19T02:46,60.86392,-1.1348088,end,,,,V,105.738144,12,105.738144,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1292,2021-07-19T02:52,60.877773,-1.1533489,end,,,,V,105.8558,12,105.8558,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1293,2021-07-19T02:57,60.89181,-1.171395,end,,,,V,105.47008,12,105.47008,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1294,2021-07-19T03:03,60.906017,-1.1891251,end,,,,V,105.96027,12,105.96027,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1295,2021-07-19T03:09,60.92019,-1.2063355,end,,,,V,107.01126,12,107.01126,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1296,2021-07-19T03:15,60.93445,-1.2238054,end,,,,V,115.641266,12,115.641266,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1297,2021-07-19T03:20,60.94852,-1.2415344,end,,,,V,121.143776,12,121.143776,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1298,2021-07-19T03:26,60.962772,-1.2590532,end,,,,V,122.5766,12,122.5766,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1299,2021-07-19T03:32,60.977238,-1.2757471,end,,,,V,125.87781,12,125.87781,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1300,2021-07-19T03:38,60.99159,-1.2926842,end,,,,V,125.11029,12,125.11029,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1301,2021-07-19T03:43,61.005978,-1.3097169,end,,,,V,127.16459,12,127.16459,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1302,2021-07-19T03:49,61.020393,-1.326508,end,,,,V,135.49107,12,135.49107,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1303,2021-07-19T03:55,61.034702,-1.343703,end,,,,V,140.79642,12,140.79642,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1304,2021-07-19T04:01,61.04914,-1.36044,end,,,,V,144.51285,12,144.51285,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1305,2021-07-19T04:06,61.06353,-1.3773873,end,,,,V,148.67516,12,148.67516,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1306,2021-07-19T04:12,61.077854,-1.3946979,end,,,,V,151.64873,12,151.64873,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1307,2021-07-19T04:18,61.092163,-1.4118416,end,,,,V,155.66737,12,155.66737,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1308,2021-07-19T04:24,61.10646,-1.4292039,end,,,,V,160.10724,12,160.10724,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1309,2021-07-19T04:29,61.12077,-1.4466981,end,,,,V,162.20439,12,162.20439,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1310,2021-07-19T04:35,61.134907,-1.4644802,end,,,,V,165.75197,12,165.75197,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1311,2021-07-19T04:41,61.148964,-1.48256,end,,,,V,172.0482,12,172.0482,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1312,2021-07-19T04:46,61.16309,-1.5005592,end,,,,V,178.2282,12,178.2282,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1313,2021-07-19T04:52,61.17702,-1.5193801,end,,,,V,186.6102,12,186.6102,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1313.3,2021-07-19T04:59,61.17626,-1.5419927,end,,,,V,201.43452,12,201.43452,0.3,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1313.6,2021-07-19T06:18,61.02132,-1.8862957,end,,,,V,210.05127,12,210.05127,0.3,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1314.6,2021-07-19T06:24,61.00705,-1.8690637,end,,,,V,185.3657,12,185.3657,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1315.6,2021-07-19T06:30,60.99275,-1.851834,end,,,,V,169.78737,12,169.78737,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1316.6,2021-07-19T06:35,60.97839,-1.8348504,end,,,,V,160.81245,12,160.81245,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1317.6,2021-07-19T06:41,60.96434,-1.8169895,end,,,,V,145.34079,12,145.34079,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1318.6,2021-07-19T06:47,60.950394,-1.7991306,end,,,,V,137.0227,12,137.0227,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1319.6,2021-07-19T06:52,60.936314,-1.7815269,end,,,,V,136.57016,12,136.57016,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1320.6,2021-07-19T06:58,60.922195,-1.7638237,end,,,,V,134.83447,12,134.83447,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1321.6,2021-07-19T07:04,60.908012,-1.7460378,end,,,,V,133.23267,12,133.23267,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1322.6,2021-07-19T07:09,60.89398,-1.7283304,end,,,,V,127.90694,12,127.90694,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1323.6,2021-07-19T07:15,60.879936,-1.7104307,end,,,,V,129.19238,12,129.19238,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1324.6,2021-07-19T07:21,60.865807,-1.6926703,end,,,,V,130.80864,12,130.80864,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1325.6,2021-07-19T07:26,60.851734,-1.6748159,end,,,,V,135.06595,12,135.06595,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1326.6,2021-07-19T07:32,60.837585,-1.6571914,end,,,,V,137.85008,12,137.85008,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1327.6,2021-07-19T07:38,60.82366,-1.6387361,end,,,,V,131.62943,12,131.62943,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,1328.6,2021-07-19T07:43,60.80958,-1.6207114,end,,,,V,119.28817,12,119.28817,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,42.79391,0921S
